,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
153,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0
154,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0
155,4.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0
156,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0
157,4.0,2.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0
158,4.0,2.0,4.0,4.0,3.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0
159,4.0,4.0,2.0,2.0,5.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0
160,4.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0
161,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
162,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0
163,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0
164,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0
165,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0
166,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
167,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
168,2.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
169,3.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
170,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0
171,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
172,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0
173,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
174,5.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0
175,1.0,1.0,4.0,1.0,4.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,5.0,4.0
176,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,5.0,2.0
177,5.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,2.0,1.0,3.0,4.0,4.0,2.0,3.0,4.0
178,5.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
179,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0
180,5.0,5.0,2.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0
181,3.0,2.0,2.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0
182,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0
183,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0
184,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0
185,5.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0
186,2.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
187,4.0,2.0,5.0,2.0,4.0,4.0,4.0,2.0,4.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0
188,5.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
189,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
190,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,2.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0
191,4.0,4.0,4.0,3.0,4.0,5.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
192,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0
193,4.0,5.0,5.0,5.0,1.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0
194,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0
195,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0
196,2.0,3.0,5.0,3.0,4.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0
197,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0
198,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0
199,4.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0
200,5.0,5.0,4.0,5.0,2.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
201,3.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,1.0
202,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
203,5.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
204,2.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
205,4.0,4.0,5.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0
206,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
207,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
208,3.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0
209,5.0,5.0,5.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0
210,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
211,5.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0
212,2.0,1.0,5.0,2.0,4.0,4.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0
213,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0
214,3.0,4.0,3.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0
215,5.0,5.0,3.0,4.0,4.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
216,4.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
217,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
218,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0
219,4.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0
220,4.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0
221,4.0,3.0,5.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,5.0,2.0,4.0,4.0,1.0,3.0,4.0,3.0,5.0,4.0
222,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
223,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,2.0
224,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
225,5.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
226,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0
227,5.0,5.0,4.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0
228,4.0,4.0,5.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0
229,5.0,4.0,4.0,1.0,2.0,4.0,4.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,5.0,4.0
230,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0
231,5.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0
232,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0
233,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
234,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0
235,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,2.0
236,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0
237,3.0,5.0,4.0,5.0,2.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0
238,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0
239,4.0,4.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
240,1.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,4.0,5.0,4.0,5.0,5.0
241,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0
242,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
243,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0
244,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,4.0,5.0,4.0
245,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
246,5.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,3.0,5.0
247,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
248,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
249,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0
250,4.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0
251,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0
252,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
253,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
254,5.0,5.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0
255,4.0,5.0,5.0,3.0,2.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
256,4.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0
257,3.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0
258,5.0,5.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
259,5.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0
260,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
261,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
262,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,2.0,4.0,4.0
263,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0
264,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0
265,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
266,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0
267,4.0,5.0,5.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0
268,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
269,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
270,4.0,4.0,4.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
271,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0
272,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0
273,5.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,2.0,4.0,5.0
274,5.0,5.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0
275,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0
276,4.0,3.0,4.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0
277,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
278,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
279,2.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0
280,3.0,1.0,5.0,2.0,4.0,3.0,2.0,3.0,3.0,1.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0
281,4.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,5.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0
282,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0
283,4.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
284,4.0,5.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0
285,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0
286,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0
287,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
288,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
289,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
290,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0
291,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
292,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0
293,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0
294,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0
295,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0
296,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0
297,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
298,4.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
299,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
300,4.0,5.0,5.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
301,5.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0
302,3.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,4.0,1.0,4.0,3.0,3.0,1.0,3.0,5.0,2.0,2.0,4.0,3.0
303,4.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0
304,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
305,2.0,4.0,3.0,1.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0
306,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
307,4.0,4.0,2.0,2.0,3.0,5.0,2.0,4.0,2.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,3.0
