,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
167,5.0,5.0,4.0,5.0,1.0,4.0,4.0,5.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0
168,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0
169,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0
170,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0
171,5.0,5.0,5.0,1.0,3.0,2.0,1.0,1.0,4.0,2.0,4.0,5.0,1.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0
172,4.0,4.0,5.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,2.0,5.0,4.0
173,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0
174,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
175,5.0,4.0,5.0,5.0,2.0,2.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0
176,5.0,5.0,4.0,5.0,1.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
177,5.0,5.0,4.0,5.0,1.0,4.0,5.0,3.0,2.0,4.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
178,4.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0
179,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
180,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
181,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0
182,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
183,4.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0
184,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0
185,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0
186,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
187,4.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0
188,4.0,5.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0
189,2.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0
190,3.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0
191,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
192,4.0,5.0,4.0,5.0,2.0,5.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0
193,5.0,1.0,5.0,4.0,1.0,1.0,5.0,4.0,5.0,5.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,2.0,2.0
194,4.0,4.0,5.0,3.0,2.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0
195,4.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0
196,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
197,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0
198,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0
199,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
201,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0
202,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,1.0
203,5.0,5.0,4.0,5.0,2.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
204,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0
205,4.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0
206,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
207,4.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
208,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
209,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
210,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0
211,4.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0
212,1.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0
213,5.0,4.0,4.0,5.0,1.0,3.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
214,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
215,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0
216,5.0,3.0,3.0,4.0,2.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
217,4.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0
218,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0
219,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0
220,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,1.0,4.0,2.0,4.0,5.0,4.0,1.0,5.0,4.0
221,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0
222,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
223,5.0,5.0,3.0,5.0,3.0,5.0,5.0,2.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
224,4.0,2.0,4.0,3.0,1.0,4.0,4.0,3.0,2.0,5.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0
225,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0
226,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
227,5.0,2.0,4.0,3.0,2.0,5.0,3.0,3.0,5.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0
228,5.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
229,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
230,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0
231,4.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0
232,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
233,3.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0
234,2.0,5.0,2.0,5.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
235,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
236,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0
237,5.0,4.0,4.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0
238,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
239,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0
240,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
241,4.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0
242,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0
243,4.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,1.0,3.0,3.0,5.0,4.0,3.0,4.0,1.0,5.0,2.0
244,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
245,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0
246,4.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0
247,2.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0
248,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
249,5.0,4.0,4.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,3.0,4.0
250,3.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0
251,3.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
252,5.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0
253,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0
254,4.0,1.0,5.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0
255,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0
256,4.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0
257,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
258,3.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0
259,4.0,1.0,2.0,2.0,1.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0
260,5.0,4.0,2.0,3.0,1.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0
261,4.0,2.0,4.0,3.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0
262,4.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
263,5.0,3.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,5.0,2.0,4.0,2.0
264,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
265,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,4.0
266,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
267,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0
268,4.0,4.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0
269,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0
270,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0
271,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
272,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0
273,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
274,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
275,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
276,4.0,2.0,4.0,1.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
277,4.0,5.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,2.0,2.0,4.0,5.0,4.0,5.0,4.0,4.0
278,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
279,4.0,1.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0
280,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
281,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0
282,4.0,4.0,4.0,2.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0
283,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0
284,4.0,3.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0
285,4.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0
286,3.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0
287,3.0,4.0,3.0,5.0,5.0,3.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,5.0,5.0
288,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0
289,5.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
290,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0
291,4.0,3.0,2.0,3.0,5.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0
292,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0
293,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0
294,4.0,3.0,4.0,4.0,2.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0
295,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
296,5.0,4.0,3.0,4.0,2.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
297,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
298,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
299,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0
300,4.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
301,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
302,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0
303,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
304,4.0,4.0,5.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,4.0,3.0
305,4.0,2.0,5.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0
306,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
307,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0
308,4.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0
309,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0
310,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0
311,5.0,5.0,2.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0
312,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
313,3.0,3.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,2.0,3.0,5.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0
314,3.0,4.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0
315,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0
316,2.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0
317,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0
318,3.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0
319,5.0,3.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
320,4.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0
321,5.0,5.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0
322,4.0,3.0,5.0,4.0,3.0,5.0,3.0,4.0,1.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0
323,2.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,5.0,2.0,2.0,2.0
324,3.0,1.0,4.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0
325,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
326,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
327,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0
328,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
329,4.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0
330,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
331,3.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,5.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0
332,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0
333,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
334,4.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,2.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0
335,4.0,4.0,5.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0
336,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
